Wall time,Step,Value
1692649460.0489774,10,2.5683000087738037
1692649580.7317924,20,2.5306999683380127
1692649701.9472103,30,2.4677000045776367
1692649822.4572551,40,2.3938000202178955
1692649940.4085176,50,2.330199956893921
1692650062.477402,60,2.260699987411499
1692650180.6778002,70,2.2864999771118164
